label,text
실어증,"실어증은 뇌졸중이나 뇌종양과 같은 다른 질환의 증상으로 나타날 수 있습니다. 실어증을 가진 사람은 다음과 같은 증상을 보일 수 있습니다: - 짧거나 불완전한 문장으로 말하기 - 의미 없는 문장으로 말하기 - 단어나 소리를 다른 것으로 대체하기 - 알아들을 수 없는 말을 하기 - 적절한 단어를 찾기 어려움 - 다른 사람의 대화를 이해하지 못함 - 읽은 내용을 이해하지 못함 - 의미 없는 문장을 쓰기 실어증의 유형 실어증을 가진 사람들은 말하기 패턴에서 서로 다른 강점과 약점을 가질 수 있습니다. 이러한 패턴은 때때로 다양한 실어증 유형으로 분류되며, 여기에는 다음이 포함됩니다: - 브로카 실어증 - 베르니케 실어증 - 초피질 실어증 - 전도 실어증 - 혼합 실어증 - 전반적 실어증 이러한 패턴은 다른 사람의 말을 얼마나 잘 이해할 수 있는지, 그리고 말을 하거나 다른 사람의 말을 정확히 반복하는 것이 얼마나 쉬운지를 설명합니다. 실어증은 시간이 지남에 따라 서서히 발달할 수 있으며, 이러한 경우 다음과 같"
뇌 동정맥 기형,"뇌 동정맥 기형(AVM)은 파열되어 출혈이 발생하기 전까지는 아무런 징후나 증상을 나타내지 않을 수 있습니다. 전체 뇌 AVM의 약 절반에서 출혈이 첫 번째 징후로 나타납니다. 그러나 일부 뇌 AVM 환자는 출혈 외에도 다음과 같은 징후와 증상을 경험할 수 있습니다: 발작, 특정 부위의 두통이나 통증, 신체 일부의 근육 약화 또는 무감각. AVM의 위치에 따라 더 심각한 신경학적 징후와 증상이 나타날 수 있으며, 여기에는 심한 두통, 약화, 무감각 또는 마비, 시력 상실, 언어 장애, 혼란 또는 타인의 말을 이해하지 못함, 심한 균형 장애 등이 포함됩니다. 뇌 AVM의 징후와 증상은 어느 연령에서나 시작될 수 있지만, 보통 10세에서 40세 사이에 나타납니다. 뇌 AVM은 시간이 지남에 따라 뇌 조직을 손상시킬 수 있으며, 그 영향은 서서히 쌓여 성인 초기에 증상을 유발하는 경우가 많습니다. 그러나 중년이 되면 뇌 AVM은 대체로 안정되어 증상을 유발할 가능성이 줄어듭니다. 연구에 따르면 임신이 뇌 AV"
레트 증후군,"레트 증후군을 가진 아기들은 대체로 문제 없는 임신과 출산 후에 태어납니다. 대부분의 레트 증후군 영아들은 생후 첫 6개월 동안은 정상적으로 성장하고 행동하는 것처럼 보입니다. 그러나 그 후에 증상들이 나타나기 시작합니다. 가장 두드러진 변화는 대개 12개월에서 18개월 사이에 몇 주 또는 몇 달에 걸쳐 나타납니다. 증상과 그 심각성은 아이마다 크게 다를 수 있습니다. 주요 증상은 다음과 같습니다: 1. 성장 지연: 출생 후 뇌의 성장이 느려집니다. 머리 크기가 작아지는 소두증이 레트 증후군의 첫 번째 징후일 수 있습니다. 아이가 자라면서 신체의 다른 부분에서도 성장 지연이 나타납니다. 2. 운동 및 조정 능력 상실: 초기 징후로는 손 조절 능력 감소와 기거나 걷는 능력의 저하가 있습니다. 처음에는 이러한 능력 상실이 빠르게 진행되다가 점차적으로 지속됩니다. 결국 근육이 약해지거나 뻣뻣해지며, 비정상적인 움직임과 자세가 나타납니다. 3. 의사소통 능력 상실: 레트 증후군을 가진 아이들은 대개 말하기, 눈"
무좀,"무좀은 곰팡이 감염으로 인해 발생하는 질환으로, 비늘 모양의 발진이 생기며 가렵거나 따갑거나 화끈거릴 수 있습니다. 무좀은 한쪽 발 또는 양쪽 발 모두에 영향을 줄 수 있습니다. 일반적인 징후와 증상으로는 다음과 같은 것들이 있습니다: - 발가락 사이의 피부가 비늘처럼 벗겨지거나 갈라짐 - 신발과 양말을 벗은 직후 특히 심해지는 가려움 - 피부가 붉거나 자주색, 또는 회색으로 변하며 염증이 생김 (피부색에 따라 다를 수 있음) - 화끈거리거나 따끔거리는 느낌 - 물집 - 발바닥의 건조하고 비늘 모양의 피부가 발 옆으로까지 확장됨 이러한 증상들은 무좀의 전형적인 징후로, 적절한 치료가 필요할 수 있습니다."
갑상선기능항진증,"피로, 기분 변화, 체중 감소, 안절부절 못함, 발한, 설사, 빠른 심박수, 근육 약화, 과민성, 생리 불순"
건선,피부에 발진이 생겼습니다. 발진은 가려워서 긁으면 피가 납니다. 또한 손톱에 작은 움푹 들어간 자국이 있는 것을 발견했습니다.
고혈압,"두통, 가슴 통증, 균형 감각 상실, 집중력 부족"
내성 발톱,"내성 발톱의 증상에는 다음이 포함됩니다: 통증과 압통, 피부 염증, 부기, 감염."
반측성 안면 경련,"반측성 안면 경련의 일반적인 증상에는 얼굴 근육의 경련이나 수축이 포함됩니다. 이러한 증상은 보통 다음과 같은 특징을 가집니다: - 얼굴의 한쪽에서 발생 - 통제 불가능 - 통증 없음 이러한 근육 수축은 대개 눈꺼풀에서 시작하여 같은 쪽의 뺨과 입으로 진행될 수 있습니다. 초기에는 반측성 안면 경련이 간헐적으로 나타나지만, 보통 몇 개월에서 몇 년에 걸쳐 점차 거의 지속적으로 발생하게 됩니다. 드물게 얼굴 양쪽에서 경련이 발생할 수 있지만, 양쪽에서 동시에 발생하지는 않습니다. 원인으로는 주로 혈관이 안면 신경을 압박하는 경우가 많습니다. 또한, 안면 신경 손상이나 종양에 의해 발생할 수도 있으며, 때로는 명확한 원인을 찾을 수 없는 경우도 있습니다. 반측성 안면 경련은 다음과 같은 요인에 의해 유발될 수 있습니다: - 얼굴 근육의 움직임 - 불안 - 스트레스 - 피로 이 정보는 메이요 클리닉의 자료를 바탕으로 작성되었습니다."
봉와직염,"봉와직염은 보통 신체의 한쪽에서 발생합니다. 그 징후와 증상으로는 다음과 같은 것들이 있을 수 있습니다: 확장되는 경향이 있는 피부의 자극된 부위, 부기, 압통, 통증, 따뜻함, 발열, 오한, 반점, 물집, 피부의 함몰."
칼시필락시스,"칼시피락시스의 징후와 증상은 다음과 같습니다: 피부에 큰 보라색 그물 모양의 패턴이 나타남, 깊고 매우 고통스러운 덩어리가 궤양으로 발전하여 검고 갈색의 딱지가 생긴 채로 치유되지 않는 열린 상처를 형성함. 이러한 증상은 일반적으로 복부나 허벅지와 같이 지방이 많은 부위에서 발생하지만, 어디에서든 나타날 수 있습니다. 치유되지 않는 상처로 인한 감염도 발생할 수 있습니다. 원인 칼시피락시스의 정확한 원인은 알려져 있지 않지만, 최근 연구에 따르면 이 상태를 가진 대부분의 사람들은 혈액 응고 인자에 이상이 있는 것으로 나타났습니다. 혈액 응고 인자는 출혈을 멈추게 하는 혈액 내 물질입니다. 이러한 이상은 작은 혈전이 평소보다 더 자주 형성되도록 할 수 있습니다. 또한, 칼시피락시스를 가진 사람들은 칼슘 대사에 불균형이 있습니다. 이는 칼슘이 동맥의 가장 작은 부분(세동맥)에 침착되게 하여 결국 세동맥에 혈전이 형성되게 합니다. 혈전은 지방 조직과 피부가 산소와 영양분을 공급받지 못하게 할 수 있습니다."
심장마비,"구토, 호흡 곤란, 발한"
브루셀라증,"브루셀라증의 증상은 감염 후 며칠에서 몇 달 사이에 나타날 수 있습니다. 증상은 독감과 유사하며 다음과 같습니다: 발열, 오한, 식욕 부진, 발한, 쇠약, 피로, 관절 및 근육 통증, 요통, 두통 등이 있습니다. 브루셀라증의 증상은 몇 주 또는 몇 달 동안 사라졌다가 다시 나타날 수 있습니다. 일부 사람들은 만성 브루셀라증을 앓고 있으며, 치료 후에도 수년간 증상을 경험할 수 있습니다. 장기적인 증상으로는 피로, 반복적인 발열, 심장 내막의 염증(심내막염), 관절 염증(관절염), 척추뼈의 관절염(척추염), 척추와 골반이 연결되는 관절의 관절염(천장관절염) 등이 포함될 수 있습니다."
선천성 부신 과형성증,"선천성 부신 과형성증(CAH)의 증상은 영향을 받는 유전자와 효소 결핍의 정도에 따라 다르게 나타납니다. 몸이 정상적으로 기능하기 위해 필요한 호르몬의 불균형은 코르티솔 부족, 알도스테론 부족, 안드로겐 과다 또는 이러한 불균형의 조합을 의미할 수 있습니다. 고전적 CAH의 징후와 증상은 다음과 같습니다: 1. **코르티솔 부족**: 고전적 CAH는 체내에서 코르티솔이 충분히 생성되지 않게 합니다. 이는 정상적인 혈압, 혈당 및 에너지 수준을 유지하는 데 문제를 일으킬 수 있으며, 질병과 같은 신체적 스트레스 상황에서 문제를 야기할 수 있습니다. 2. **부신 위기**: 고전적 CAH를 가진 사람들은 코르티솔, 알도스테론 또는 둘 다의 부족으로 심각한 영향을 받을 수 있습니다. 이는 부신 위기라고 하며 생명을 위협할 수 있습니다. 3. **비정형 생식기**: 여성 유아는 비정형 생식기 외모를 가질 수 있으며, 이는 음핵이 커져서 음경처럼 보이거나 음순이 부분적으로 닫혀 음낭처럼 보이는 경우를 포함합니다."
편두통,"속쓰림, 소화불량, 두통, 시야 흐림 및 왜곡, 과도한 식욕, 목의 뻣뻣함, 우울감, 짜증"
이형 치질,"변비, 배변 시 통증, 항문 부위의 통증, 항문 부위의 자극감"
쌍자궁,"이중 자궁은 종종 증상을 일으키지 않습니다. 이 상태는 정기적인 골반 검사 중에 발견되거나 반복적인 유산의 원인을 찾기 위한 영상 검사 중에 발견될 수 있습니다. 이중 자궁과 함께 이중 질을 가진 여성은 탐폰을 사용해도 멈추지 않는 생리 출혈로 인해 처음으로 의사를 찾을 수 있습니다. 이러한 경우 여성은 한쪽 질에 탐폰을 삽입했지만, 두 번째 자궁과 질에서 여전히 출혈이 발생하는 것입니다. 의사를 찾아야 할 때: 탐폰을 삽입했음에도 불구하고 생리혈이 계속되거나 생리 시 심한 통증이 있거나 반복적인 유산을 경험하는 경우에는 의료 상담을 받으십시오."
수두,"가려움, 피부 발진, 피로, 무기력, 고열, 두통, 식욕 부진, 림프절 부종, 권태감, 몸에 붉은 반점"
수두,"피부 발진, 피로, 무기력, 고열, 두통, 식욕 부진, 미열, 림프절 부종, 권태감, 몸에 붉은 반점"
골 전이,"때때로 뼈 전이는 아무런 징후나 증상을 일으키지 않을 수 있습니다. 그러나 증상이 나타날 경우, 뼈 전이의 징후와 증상에는 다음이 포함될 수 있습니다: 뼈 통증, 골절, 요실금, 대변 실금, 다리 또는 팔의 약화, 혈중 칼슘 수치 상승(고칼슘혈증)으로 인한 메스꺼움, 구토, 변비 및 혼란."
약물 반응,"가려움, 피부 발진, 복통, 소변 시 출혈"
편두통,며칠 전부터 두통이 있었는데 점점 심해지고 있습니다. 목도 아프고 시야가 흐릿합니다.
감기,"연속적인 재채기, 오한, 피로, 기침, 고열, 림프절 부종, 권태감, 가래, 목 자극, 눈의 충혈, 부비동 압박감, 콧물, 코막힘, 가슴 통증, 후각 상실, 근육통"
투렛 증후군,"틱은 갑작스럽고 짧으며 간헐적으로 나타나는 움직임이나 소리로, 투렛 증후군의 대표적인 증상입니다. 이러한 틱은 경미한 것부터 심각한 것까지 다양하게 나타날 수 있으며, 심각한 경우에는 의사소통, 일상 기능 및 삶의 질에 큰 영향을 미칠 수 있습니다. 틱은 다음과 같이 분류됩니다: 1. 단순 틱: 갑작스럽고 짧으며 반복적인 틱으로, 제한된 근육 그룹을 포함합니다. 2. 복합 틱: 여러 근육 그룹이 관여하는 복잡하고 조정된 움직임 패턴입니다. 틱은 움직임(운동 틱)이나 소리(음성 틱)로 나타날 수 있으며, 일반적으로 운동 틱이 음성 틱보다 먼저 시작됩니다. 그러나 사람들이 경험하는 틱의 종류는 매우 다양합니다. 투렛 증후군에서 흔히 볼 수 있는 운동 틱: - 단순 틱: 눈 깜빡임, 머리 흔들기, 어깨 으쓱하기, 눈 굴리기, 코 움찔거림, 입 움직임 - 복합 틱: 물건 만지거나 냄새 맡기, 관찰한 움직임 반복하기, 특정 패턴으로 걷기, 외설적인 제스처, 몸 구부리거나 비틀기, 깡충깡충 뛰기 투렛 증후군에서 흔"
동기능 부전 증후군,"대부분의 환자들은 동기능부전증후군이 있어도 증상이 거의 없거나 경미합니다. 증상이 가볍거나 간헐적으로 나타나 처음에는 알아차리기 어려울 수 있습니다. 동기능부전증후군의 징후와 증상으로는 다음과 같은 것들이 포함될 수 있습니다: 빠르고 두근거리는 심장 박동(심계항진), 가슴 통증 또는 불편감, 혼란, 어지러움 또는 현기증, 실신 또는 실신 직전 상태, 피로, 숨가쁨, 느린 맥박(서맥) 등이 있습니다."
당뇨병,"저는 특히 밖에 있을 때 숨쉬기가 힘듭니다. 몸이 뜨거워지고 땀이 많이 납니다. 또한, 요로 감염과 질 효모 감염도 자주 겪고 있습니다."
삼첨판 역류,"삼첨판 역류는 상태가 심각해지기 전까지는 종종 증상이나 징후를 나타내지 않습니다. 이 상태는 다른 이유로 검사를 진행할 때 발견될 수 있습니다. 삼첨판 역류의 징후와 증상으로는 다음과 같은 것들이 포함될 수 있습니다: 피로, 불규칙한 심장 리듬(부정맥), 목의 맥박, 활동 시 숨가쁨, 복부, 다리 또는 목 정맥의 부기."
기관지 천식,열이 나고 코와 입으로 숨쉬기가 어렵습니다. 피곤하고 가래가 섞인 기침을 하고 있습니다. 어떤 약을 추천해 주실 수 있나요?
소아 말 실행증,"어린이 언어실행증(CAS)을 가진 아이들은 나이와 언어 문제의 심각도에 따라 다양한 언어 증상이나 특성을 보일 수 있습니다. CAS는 다음과 같은 증상과 관련이 있을 수 있습니다: - 첫 단어의 발달 지연 - 제한된 수의 구사 가능한 단어 - 몇 가지 자음이나 모음 소리만 형성할 수 있는 능력 이러한 증상은 보통 18개월에서 2세 사이에 관찰되며, CAS가 의심될 수 있습니다. 아이들이 더 많은 말을 하게 되면서, 보통 2세에서 4세 사이에 CAS를 나타낼 가능성이 있는 특성은 다음과 같습니다: - 모음 및 자음 왜곡 - 단어나 단어 사이의 음절 분리 - ""pie""를 ""bye""로 발음하는 것과 같은 발음 오류 많은 CAS 아동은 턱, 입술, 혀를 올바른 위치로 이동시켜 소리를 내는 데 어려움을 겪으며, 다음 소리로 부드럽게 이동하는 데 어려움을 겪을 수 있습니다. 또한, 많은 CAS 아동은 어휘가 부족하거나 단어 순서에 어려움을 겪는 등 언어 문제를 가지고 있습니다. 일부 증상은 CAS 아동에게만 나타나"
