label,text
당뇨병,"당뇨병의 3대 증상은 다음, 다식, 다뇨입니다. 그 외에도 다양한 증상이 있을 수 있습니다. 그러나 증상이 없는 경우가 가장 많으므로 정기적으로 건강검진을 받거나 혈당을 검사하는 것이 중요합니다. 1.  당뇨병의 증상  • 당뇨병의 3대 증상은 다음, 다식, 다뇨입니다. 체중감소, 시력 저하, 피로감 및 무기력이 동반되기도 합니다.  • 혈당이 높아지면 소변으로 당이 빠져나갑니다. 이때 포도당이 신장을 통해 다량의 물을 끌고 나가기 때문에 소변을 많이 보게 됩니다. 몸 안에서는 수분이 모자라 갈증이 심하며 물을 많이 마시게 됩니다. 섭취한 음식물이 에너지로 이용되지 못하므로 공복감이 심해지고 점점 더 먹으려 합니다.  • 다식은 인슐린 작용이 충분하지 못해 체내에서 에너지원인 당질을 제대로 이용하지 못하고, 소변으로 당이 많이 빠지기 때문이라고 여겨집니다.   • 체중감소를 호소하는 환자도 많습니다. 섭취한 에너지가 인슐린 부족으로 충분히 이용되지 못하고 소변으로 배출되기 때문입니다. 이를 보충하기 위해 체내에 저장된 지방과 단백질에서 포도당이 만들어지지만, 이 또한 인슐린 부족으로 충분히 이용되지 못합니다. 저장되어 있던 지방과 단백질이 소모되기 때문에 당뇨병이 악화되면 식사량이 줄지 않아도 체중이 많이 감소할 수 있습니다.  • 체력저하, 피로, 무기력, 졸음 등을 호소하며 충분히 잠을 자거나 쉬어도 피로가 가시지 않는 경우가 많습니다. 여성은 비뇨생식 계통 감염이 흔해져 질염이나 방광염, 전신  가려움 등의 증상이 나타나는 경우가 많습니다.  • 2형 당뇨병은 서서히 발생하므로 대부분 증상이 없습니다. 당뇨병인지도 모르고 지내다가 뒤늦게 진단받는 경우도 많습니다. 2. 당뇨병의 합병증 증상  • 당뇨병 발병 수년 후에 합병증이 발생한다고 알려져 있으나, 자신이 당뇨병인지도 모르고 지내다가 합병증 증상으로 당뇨병을 진단받는 경우도 많습니다. 대표적인 당뇨병 합병증은 망막병증, 신경병증, 신장병증, 동맥경화로 인한 뇌졸중, 협심증, 심근경색증 등입니다.  • 안과적 합병증으로 인한 증상은 눈이 침침해지며, 가까운 거리 또는 먼 거리를 보는 데 장애가 있을 수 있고, 물체가 이중으로 보이는 복시, 빛이 번쩍이는 섬광 현상이나 반점이 떠다니는 것 같은 증상이 동반될 수 있습니다.  • 당뇨병 신장병증은 신장 기능이 점점 나빠져 신부전이 생기면 투석 또는 신장 이식을 받아야 하는 질환입니다. 증상으로는 소변으로 단백질이 빠져나오면서 거품이 많이 생기는 거품뇨가 대표적입니다. 그 외에 몸이 잘 붓고, 혈압이 오르며, 전신 무력감 등이 동반될 수 있습니다.  • 당뇨병 신경병증은 말초신경병증과 자율신경병증으로 나눕니다. 말초신경병증은 주로 손발을 침범해 발이 저리거나 감각이 떨어지지만, 감각이 너무 예민해지는 경우도 있습니다. 발의 통증으로 수면이 어렵거나 일상 생활이 제한될 수도 있습니다. 자율신경병증은 내장을 침범해 소화장애 및 기립성 저혈압 등이 나타납니다. 식후 소화장애가 있어 신물, 구토 등을 호소하며 설사, 변비가 동반될 수 있습니다. 기립성 저혈압으로 앉거나 누웠다가 일어날 때 어지러우며 쓰러질 수도 있습니다. 그 외 발기부전, 요실금, 발한 감소 등의 증상이 나타날 수 있습니다.  • 당뇨병으로 인한 동맥경화로 협심증, 뇌졸중이 생겨 가슴 통증이나 불편감, 두근거림, 상복부 통증, 어지럼증이나 두통, 구토 등의 증상이 나타날 수 있습니다. 중증 감염증을 동반한 경우 치료가 쉽지 않고 혈당도 상승하므로, 감염증이 생겼다면 철저한 혈당 조절과 감염 치료가 이루어져야 합니다. "
대동맥류,"동맥류가 늘어나는 경우 동맥벽의 신경섬유의 자극으로 통증이 발생하게 됩니다. 복부 대동맥류는 허리나 배의 통증을 유발하고, 흉부 대동맥류는 가슴과 등에 통증을 유발합니다. 크기가 작은 대동맥류는 대부분 뚜렷한 증 상없이 흉부 방사선 사진에서 우연히 발견되는 반면, 크기가 큰 대동맥류의 경우에는 인접한 장기에 대한 압박 또는 폐쇄 증상이 생길 수 있습니다.  상행 대동맥류의 경우 상대정맥을 압박하여 상대정맥 증후군을 일으키거나, 흉골 뒤쪽을 압박하여 흉골이나 주위 늑골의 압박성 괴사를 일으킬 수 있습니다. 대동맥궁의 대동맥류는 기관을 압박할 수 있고, 경동맥을 압박하면 뇌로 가는 혈류가 줄어들 수도 있습니다. 하행 대동맥류의 경우 좌측 미주 신경 및 후두회귀신경의 손상으로 쉰 목소리를 유발할 수 있으며, 횡격막 신경의 마비로 횡격막 상승을 초래하기도 합니다. 그 밖에 식도나 기관지들의 압박 증상을 일으킬 수도 있으며, 심한 경우 폐를 침범하여 객혈(피를 토함) 증상을 보일 수도 있습니다. 대동맥류가 뒤쪽으로 척추나 늑골을 침범하는 경우에는 심한 통증을 유발합니다. 복부 대동맥류의 경우는 배에서 박동하는 덩어리가 만져짐으로써 진단되기도 합니다. "
대사증후군,"대사증후군은 합병증이 발생하기 전에는 증상이 없습니다. 대사증후군의 요소들은 함께 나타나는 경우가 많기 때문에 한 가지 이상소견이 발견되면 적극적인 생활습관 평가, 신체검사 및 검사실검사를 통해 동반 위험요인을 발견하고 치료하여 심뇌혈관질환을 예방해야 합니다. "
대장용종,"대부분의 대장 용종은 증상이 없어서, 국가 암 검진 프로그램에서 시행하는 분변잠혈 검사나 대장 내시경 검사에서 발견되는 경우가 많습니다. 드물게 크기가 큰 용종인 경우에 증상이 생길 수 있는데, 이 경우에는 대장암의 증상과 비슷합니다. 크기가 작은 경우에도 항문 근처 직장에 위치한 경우 항문 밖으로 덩어리가 나왔다 들어갔다 하거나, 출혈이 생길 수 있습니다. 설사나 변비 등 증상이 있어 대장내시경을 시행하는 경우 대장 용종이 발견되는 경우가 많이 있지만, 설사나 변비는 용종에 의한 증상이 아니라 대장의 기능적인 문제일 가능성이 높습니다. "
"뎅기열, 치쿤구니야열","1. 뎅기열 • 잠복기 :  4-7 일 • 임상증상: 뎅기 바이러스 감염자 중 약 75% 정도가 특별한 증상이 없고, 증상이 발생하는 경우 비특이적인 급성 열성 증상을 보입니다. 뎅기열 환자들 중에서 약 5% 정도는 중증 뎅기열로 진행하는데, 갑작스러운 고열, 두통, 근육통, 발진, 관절통, 백혈구감소증, 혈소판감소증, 출혈 등이 나타나고 종종 쇼크와 출혈로 사망합니다.  최근 세계보건기구(WHO)에서는 뎅기열에 관하여 뎅기열과 중증 뎅기열로 그 구분법을 변경하였으며 뎅기열 중에서 쇼크, 호흡곤란, 중증의 출혈, 장기 손상이 있는 경우를 중증 뎅기열로 정의하였습니다. 뎅기열 환자들 중에서 심한 복통, 지속적인 구토, 혈장유출로 인한 복수나 흉수발생, 점막 출혈, 간비대 등의 증상이 발생하는 경우 중증 뎅기열로 이어질 수 있어 주의를 요합니다.  • 사망률 : 약 5% 2. 치쿤구니아야열 • 잠복기 : 1-12일(평균 4-7일) • 임상증상: 치쿤구니야열에 감염된 환자의 약 3~28% 정도는 특별한 증상을 보이지 않고, 치쿤구니야열의 급성 증상은 대개 5-10일 정도 되면 없어집니다. 치쿤구니야열에 감염되면 갑자기 시작된 열, 두통, 피로, 오심, 구토, 근육통, 발진, 관절통 등이 있으며 뇌수막염, 눈질환(포도막염, 망막염), 길랭-바레 증후군, 마비 등 신경학적 질병과 심근염, 간염 등의 중증 합병증이 발생할 수 있습니다. 하지만 이로 인한 사망률은 극히 낮은 것으로 알려져 있습니다. "
동맥관 개존증,"동맥관 개존증의 증상이 나타나는 시기는 환자에 따라 매우 다양합니다. 증상은 주로 동맥관의 크기와 이에 따른 혈역학적 결과에 따라 달라집니다. 작은 동맥관 개존증은 특별한 증상이 없으며 아이는 정상 발육합니다. 대부분 병원 방문 시 우연히 발견된 심잡음이나 흉부 방사선 사진상 이상 소견으로 진단받는 경우가 많습니다. 그러나 동맥관 개존증이 큰 경우는 젖을 먹을 때 땀을 많이 흘리거나 힘들어하며, 많이 먹지 못하고 우는 소리가 작으며 체중도 잘 늘지 않습니다. 호흡기 감염이 자주 동반되기도 합니다. 모두 동맥관을 통해 폐동맥으로 가는 혈액이 많아지면서 심장과 폐에 부담이 생겨 발생하는 심부전 증상입니다. "
두드러기,"두드러기로 인해 피부에 다양한 형태의 원형 또는 불규칙한 모양의 팽진 이 생기며 전형적인 크기는 직경 1~2 cm이나 수 mm에서 수 cm까지 나타날 수 있습니다. 이런 병변은 우리 몸의 어디든지 생길 수 있고 긁어서 퍼질 수 있으며, 큰 홍반으로 합쳐질 수 있습니다. 때때로 병변 주위 혈류량이 줄어들어 병변 중심이 붉어지고 경계를 따라 흰색 테두리 모양이 나타날 수 있습니다. 12~36시간 동안 새로운 병변이 발생하면서 기존의 병변은 사라지는 것이 특징입니다.  피부 밑 조직이 크게 부어오르는 혈관 부종이 두드러기와 같이 생기기도 합니다. 두드러기와 혈관 부종은 모두 증상 발생이 빨라 대개 수분 이내에 일어납니다. 혈관 부종은 두드러기와 함께 또는 단독으로 발생할 수 있으며, 가렵지 않고 경계가 명확하게 부어오릅니다. 가끔 피부 밑 조직(예, 얼굴, 손, 엉덩이, 생식기)이나 복부 안 장기 또는 기도(예, 후두)에 생길 수 있습니다. 부위에 따라 통증이나 열감이 있을수 있습니다. 혈관 부종은 특히 얼굴에 잘 생길 수 있으며, 이는 얼굴의 심각한 변형을 일으킬 수 있습니다. 후두에 발생하는 혈관 부종은 쉰 목소리, 천명(쌕쌕거림), 호흡 곤란 등의 증상과 같이 나타나며, 의학적으로 응급 상황이 발생할 수 있습니다. 후두 외에 얼굴, 입술, 손, 발 등에도 혈관 부종이 생깁니다. 또한 소장 및 위장의 급성 혈관 부종은 복부의 응급 수술이 필요한 다른 질병의 증상과 구분되지 않을 수도 있습니다. "
디프테리아,"디프테리아의 잠복기는 2~5일이며 인체 모든 부위의 점막에 감염이 발생할 수 있습니다. 감염의 가장 흔한 발생부위는 인두와 편도 부위이고 증세는 서서히 시작합니다. 초기에는 피로, 인후통, 식욕감퇴, 미열 등의 증상이 있다가 2~3일 후에는 푸르스름한 흰색 빛의 막이 편도에 생기기 시작하여 점점 커져 연구개의 대부분을 뒤덮게 됩니다. 이 막은 조직에 붙어 있기 때문에 억지로 제거하면 출혈이 생길 수 있고, 경우에 따라서는 막이 넓게 퍼져서 호흡기 폐색을 일으키기도 합니다. 대부분의 환자들은 회복되지만 많은 양의 독소가 전신에 흡수된 경우에는 허탈, 창백, 빈맥, 혼수 등의 증세가 나타날 수도 있고 6~10일 내에 사망하기도 합니다. 대부분 고열은 없지만 중증 감염인 경우에는 턱밑이 부어오르고, 목 앞부분의 임파선 비대로 인해 특징적인 황소목(bull neck, 황소처럼 목덜미가 굵은 모습) 양상을 나타냅니다. 후두부위에 디프테리아 감염이 되면 발열, 쉰 소리, 개 짖는 소리 등의 증상이 나타나며 발생한 막이 기도를 막아 혼수, 사망에 이를 수도 있습니다.  비강의 디프테리아 감염은 다른 상기도 감염과 비슷한 증상을 보이면서도, 화농성 분비물이 특징적이고 감염이 진행되면 혈성 분비물이 관찰되기도 합니다. 비강은 디프테리아 독소의 전신흡수가 적은 곳이어서 대체적으로 가벼운 임상경과를 보입니다. 그 외 피부, 결막, 외음부, 질, 외이도 등의 점막에서도 디프테리아 감염 증상이 발생할 수 있습니다. "
레지오넬라증,"1. 폰티악 열(pontiac fever) 폰티악 열은 24~48시간의 짧은 잠복기를 거쳐 아래와 같은 증상이 나타났다가 특별한 치료 없이 2~5일 내에 회복됩니다.   - 권태감, 근육통으로 시작 - 발열, 오한 - 마른기침, 콧물, 인두통, 설사, 오심 어지러움 등 2. 레지오넬라 폐렴(레지오넬라병, 재향군인병) 2~10일의 잠복기를 거쳐 아래와 같은 폐렴 증상이 시작됩니다.  - 권태, 두통, 근육통, 허약감 등이 갑자기 발생  - 섭씨 40도까지 오르는 고열과 간헐적인 오한 - 마른 기침  - 엷은 가래 또는 소량의 농성 가래 - 흉막성 흉통 - 호흡곤란 - 위장관증상(설사) - 의식장애 "
렙토스피라증,"렙토스피라증의 증상은 발병 제1기와 제2기로 구분되는 이상성 경과를 보입니다.     1. 잠복기  렙토스피라 균에 감염되어 발병하기까지 걸리는 시간을 잠복기라고 하며, 전형적으로 3일에서 14일입니다. 대부분의 환자들은 3-14일 후 발병하게 되며, 28일 이후에 발병하는 경우는 매우 드뭅니다. 아주 많은 양의 균이 혈액 내로 침입하는 경우를 제외하고는 24시간 이내에 발병하는 경우는 거의 없습니다.  렙토스피라 균이 오염된 물에 노출되는 경우, 발병 시기는 오염된 물에 존재하는 다른 세균이나 바이러스에 의한 경우보다 빠른 편입니다. 렙토스피라 균은 하나가 두 개로 분열하고, 두 개가 네 개로 분열하면서 자라기 때문입니다. 발병 시기를 결정하는 가장 중요한 인자는 노출 시 체내에 침입하는 렙토스피라 균의 양입니다. 초기에 많은 양의 렙토스피라 균이 침입할수록 혈액 내로 들어가는 균 수도 많으므로 발병이 빨라집니다. 2. 발병 제1기의 증상  갑자기 39도 이상의 고열과 함께 심한 두통과 눈 충혈, 근육통, 피로감, 구토와 메스꺼움이 시작됩니다. 때로 핀으로 찌른 것 같은 피부발진이 나타나며, 어린이들은 지치거나 괴로워하는 경우가 많습니다.  심한 두통은 거의 항상 나타나며, 꼼짝달싹 못할 정도일 때도 있습니다. 구역질이 나며, 구토 증상이 동반되기도 합니다. 근육통은 매우 심할 수 있으며, 만지거나 움직일 때마다 아프고, 특히 종아리 근육과 등에 심하게 나타납니다.  흔히 발병 첫 이삼 일 동안 맥박이 빠른 양상을 보이며, 피부 발진이 첫날 혹은 둘째 날 나타날 수 있는데, 종종 환자가 덥다고 호소하기 전에 피부는 이미 뜨겁고 핑크색을 띱니다. 발진은 환자의 약 30%에서 관찰되며, 몸의 어느 부위에서나 발생할 수 있습니다. 일부 환자에서는 다리의 앞부분에 국한되는 양상을 보이며, 가려움을 수반하기도 합니다. 환자들은 기분이 저하되거나 정신이 혼미하거나 때로는 난폭해지는 정신 증상을 보일 수 있습니다.  발병 제1기는 3~5일간 지속되며, 이후 일시적으로 회복되는 양상을 보입니다. 발병 제1기 동안에는 렙토스피라 균이 혈액 속에 존재하므로 이 시기를 패혈증기라고 부르며, 혈액 검사를 통하여 균을 검출할 수 있습니다. 3. 발병 제2기의 증상  대부분의 경증 감염에서는 발병 제2기가 일어나지 않습니다. 그러나 감염이 심한 경우는 발병 제1기 후 2∼3일간 회복 양상을 보이다가 다시 초기 증상과 발열이 발생하며, 가슴과 배가 아프고, 정신변화 등이 동반됩니다. 종종 목이 경직되고 구토를 하는 등 수막염 증상을 보이기도 하며, 목이 아프거나 기침과 약간의 혈담을 보일 수 있습니다.  경증이라면 대부분 2∼3주 후에 회복됩니다. 제2기 동안 렙토스피라 균은 조직에만 존재하므로 혈액에서 검출하기 어렵습니다.  4. 중증 감염  특히 병독성이 높은 렙토스피라 혈청형에 감염되거나, 건강 상태가 좋지 않은 환자는 병의 진행이 매우 빠르고, 중간에 잠깐 회복되는 기간 없이 초기부터 심한 증상을 보일 수 있습니다.  증상은 경증 환자와 같지만 훨씬 심하고 여러 장기가 손상되어 10일 이내에 간과 신장이 부전 상태에 빠집니다. 치료하지 않으면 대개 사망합니다.  출혈 증상이 흔하여 입과 눈 그리고 점막에 출혈 소견이 나타나며, 내장 출혈이 동반될 수 있습니다. 심장염과 황달이 생길 수 있으며, 때로는 혈액투석, 항생제 치료와 입원이 필요합니다.  주로 심장, 간, 호흡부전에 의해 사망하는데, 중증 감염은 소위 황달형 렙토스피라증(웨일씨병)이라고 부릅니다.  우리나라를 비롯하여 일부 국가에서는 특징적으로 전체 환자의 약 반수가 호흡기 증상 및 객혈을 보이는데, 이는 원인균인 렙토스피라 혈청형의 특성에 의한 것으로 생각됩니다. 초기에 대량 폐출혈을 동반하는 경우 호흡부전으로 진행하여 급격히 사망할 수 있습니다.  5. 회복기  경증 감염 환자는 빠르게 회복되며, 2∼3주 후에는 전반적으로 증상이 없어지지만 피로감과 기분저하가 한동안 지속될 수 있습니다.  중증감염은 장기 손상이 동반되므로 회복하는 데 수 주가 걸립니다. 일부 환자는 장기 손상이 완전히 복구되지 않을 수도 있으며, 회복 후 2-3개월 동안 기분의 기복이 심하거나 우울증, 정신병 등이 흔히 나타날 수 있습니다. "
